update,update_time,weights,cosine
695,103.18360708099999,21.667999999999903_6.051881564801941_-18.86623687039605_8.16298660163321,0.7950541996466696
696,103.18484787599999,21.655999999999903_6.033881564801941_-18.87423687039605_8.177986601633211,0.7946102021383552
697,103.185423776,21.641999999999904_6.0158815648019415_-18.87223687039605_8.194986601633211,0.7940150538651692
698,103.358178638,21.626999999999903_5.996881564801941_-18.86023687039605_8.194986601633211,0.7938576817492466
699,103.359071027,21.596999999999902_5.955881564801941_-18.86623687039605_8.24098660163321,0.7923707899127443
700,103.360443881,21.5879999999999_5.943881564801941_-18.876236870396053_8.245986601633211,0.7922611650119606
701,103.500471001,21.6049999999999_5.961881564801941_-18.84323687039605_8.25998660163321,0.7916366043189029
702,103.629752091,21.6279999999999_5.982881564801941_-18.77223687039605_8.28398660163321,0.7904255642835496
703,103.762545803,21.6769999999999_6.025881564801941_-18.66823687039605_8.323986601633209,0.788572287213066
704,103.763546247,21.503999999999902_5.851881564801941_-18.87623687039605_8.369986601633208,0.7880938146522359
705,103.903465426,21.320999999999902_5.625881564801941_-19.03323687039605_8.405986601633208,0.7875090765286706
706,103.904421062,21.588999999999903_5.893881564801941_-18.49523687039605_8.404986601633208,0.7842959229014924
707,103.905431404,21.5849999999999_5.889881564801941_-18.500236870396048_8.405986601633208,0.7842880039651997
708,103.906096292,21.5789999999999_5.880881564801941_-18.494236870396048_8.414986601633208,0.7839354789124141
709,103.906874725,21.5819999999999_5.851881564801941_-18.487236870396046_8.432986601633209,0.7833540936408625
710,104.07315434899999,21.5989999999999_5.867881564801941_-18.456236870396047_8.44798660163321,0.7827148436414761
711,104.248613765,21.6239999999999_5.890881564801941_-18.391236870396046_8.461986601633209,0.7818636644561091
712,104.94498738899999,21.5869999999999_5.83388156480194_-18.410236870396044_8.54098660163321,0.7794265414520216
713,104.945881008,21.5199999999999_5.75588156480194_-18.478236870396046_8.58198660163321,0.7784230431195219
714,104.946498655,21.503999999999902_5.73888156480194_-18.484236870396046_8.60098660163321,0.7778141545238673
715,105.070064489,21.501999999999903_5.73488156480194_-18.469236870396045_8.60798660163321,0.7774648662128709
716,105.070926071,21.417999999999903_5.64088156480194_-18.557236870396046_8.67098660163321,0.7758763016206862
717,105.071710178,21.391999999999904_5.61288156480194_-18.577236870396046_8.68798660163321,0.7754008872877265
718,105.195504128,21.430999999999905_5.64488156480194_-18.392236870396047_8.727986601633209,0.772794578668329
719,105.19629358899999,21.413999999999906_5.62588156480194_-18.386236870396047_8.762986601633209,0.7715855285286348
720,105.40411507499999,21.426999999999907_5.63588156480194_-18.360236870396047_8.773986601633208,0.7710910610121213
721,105.404939278,21.423999999999907_5.63288156480194_-18.363236870396047_8.771986601633207,0.7711633897033194
722,105.406239497,21.42499999999991_5.6348815648019395_-18.360236870396047_8.771986601633207,0.7711422156983533
723,105.407465713,21.35299999999991_5.540881564801939_-18.432236870396046_8.795986601633206,0.7706782674927145
724,105.408995142,21.36299999999991_5.548881564801939_-18.409236870396047_8.811986601633206,0.7700395041763519
725,105.410019587,21.36799999999991_5.552881564801939_-18.391236870396046_8.813986601633207,0.769848937916563
726,105.580189654,21.41099999999991_5.588881564801938_-18.259236870396045_8.861986601633207,0.7674582157544545
727,105.78284230999999,21.41099999999991_5.589881564801939_-18.258236870396043_8.861986601633207,0.7674491209739503
728,105.783782659,21.37999999999991_5.542881564801939_-18.265236870396045_8.940986601633208,0.7649345756856681
729,105.784694338,21.34799999999991_5.4778815648019386_-18.191236870396043_9.090986601633208,0.7595427184816983
730,105.902374631,21.34799999999991_5.4778815648019386_-18.190236870396042_9.090986601633208,0.7595339648613507
731,106.081043494,21.35199999999991_5.478881564801939_-18.164236870396042_9.102986601633209,0.7589610765586087
732,106.259003244,21.358999999999913_5.484881564801939_-18.150236870396043_9.109986601633208,0.7586612597071053
733,106.260411466,21.35499999999991_5.4808815648019396_-18.155236870396042_9.108986601633209,0.7587146666142512
734,106.261820802,21.358999999999913_5.484881564801939_-18.14523687039604_9.11098660163321,0.7585868050671065
735,106.26271412199999,21.329999999999913_5.4408815648019395_-18.14223687039604_9.15598660163321,0.7570363611510434
736,106.263968101,21.31999999999991_5.42888156480194_-18.13023687039604_9.175986601633209,0.7562661708740868
737,106.543832248,21.32499999999991_5.4328815648019395_-18.10923687039604_9.18098660163321,0.7559549293825807
738,106.677137914,21.31999999999991_5.42288156480194_-18.11023687039604_9.18498660163321,0.755816964660087
739,107.001175459,21.320999999999913_5.42388156480194_-18.10823687039604_9.185986601633209,0.7557740287024758
740,107.125737692,21.327999999999914_5.42288156480194_-18.09323687039604_9.199986601633208,0.7552541818823727
741,107.126691379,21.327999999999914_5.41488156480194_-18.08023687039604_9.215986601633208,0.7546533437280836
742,107.380273972,21.327999999999914_5.413881564801939_-18.07823687039604_9.218986601633208,0.7545443201983318
743,107.509579438,21.329999999999913_5.415881564801939_-18.00623687039604_9.213986601633207,0.7540706949954747
744,107.510172411,21.320999999999913_5.404881564801939_-18.00223687039604_9.224986601633207,0.7536504435253065
745,107.641032123,21.29099999999991_5.321881564801939_-17.74423687039604_9.304986601633207,0.7487532446736171
746,107.641618446,21.279999999999912_5.306881564801939_-17.754236870396042_9.312986601633206,0.7485373984869874
747,108.34991401399999,21.276999999999912_5.304881564801939_-17.755236870396043_9.314986601633207,0.7484676727583333
748,108.350627222,21.25899999999991_5.2838815648019395_-17.761236870396043_9.339986601633207,0.7476541539085534
749,108.351500515,21.267999999999912_5.27388156480194_-17.694236870396043_9.422986601633207,0.7445624102115296
750,111.432200194,21.21799999999991_5.20488156480194_-17.675236870396045_9.492986601633207,0.7419651115162771
751,111.43306292199999,21.21699999999991_5.203881564801939_-17.673236870396046_9.493986601633207,0.741910452023651
752,111.43389587,21.02499999999991_5.01088156480194_-17.903236870396046_9.532986601633207,0.7417208498192431
753,111.434665173,21.02799999999991_5.00488156480194_-17.879236870396046_9.560986601633207,0.740663532299624
754,111.43561468499999,20.94599999999991_4.89588156480194_-17.959236870396044_9.585986601633207,0.740182644759407
755,111.436495584,20.947999999999908_4.89688156480194_-17.951236870396045_9.594986601633208,0.7398447519374083
756,111.43738838,20.952999999999907_4.88488156480194_-17.851236870396043_9.652986601633208,0.7371772764656951
757,111.564768334,20.947999999999908_4.877881564801941_-17.843236870396044_9.654986601633208,0.7370135852116377
758,112.051655681,20.949999999999907_4.8798815648019405_-17.839236870396043_9.654986601633208,0.73698793047787
759,112.162442121,20.960999999999906_4.88988156480194_-17.814236870396044_9.654986601633208,0.7368195034081575
760,112.163333356,20.773999999999905_4.7018815648019405_-18.035236870396044_9.697986601633207,0.7364916271748123
761,112.164294005,21.117999999999906_5.045881564801941_-17.263236870396046_10.041986601633207,0.7207902015292773
762,112.165224995,20.860999999999905_4.787881564801941_-17.571236870396046_10.093986601633206,0.7205215041168687
763,112.166102327,20.791999999999906_4.718881564801941_-17.504236870396046_10.104986601633206,0.7191066838085003
764,112.406584224,20.789999999999907_4.716881564801941_-17.502236870396047_10.106986601633206,0.7190137906525187
765,112.40745993099999,20.746999999999908_4.652881564801941_-17.471236870396048_10.196986601633206,0.7157095117946738
766,112.40842207,20.995999999999906_4.901881564801941_-16.73423687039605_10.192986601633207,0.7103078320021381
767,112.546299584,21.003999999999905_4.907881564801941_-16.70523687039605_10.210986601633207,0.7095316310381388
768,112.678343935,21.063999999999904_4.966881564801941_-16.49323687039605_10.274986601633207,0.7059320157597535
769,113.032321931,21.074999999999903_4.978881564801941_-16.46123687039605_10.283986601633208,0.7054229234008618
770,116.11315014899999,21.045999999999903_4.9438815648019405_-16.48423687039605_10.293986601633208,0.7051388934570292
771,116.11382702,21.047999999999902_4.94588156480194_-16.47823687039605_10.297986601633207,0.704972386251967
772,118.028769357,21.0669999999999_4.962881564801941_-16.44123687039605_10.309986601633208,0.7043801804793102
773,121.103059863,21.0629999999999_4.958881564801941_-16.43723687039605_10.317986601633207,0.7040687166885724
774,121.10406217399999,21.1179999999999_5.013881564801941_-16.24923687039605_10.372986601633206,0.7009491864672297
775,121.104930294,21.107999999999898_5.000881564801941_-16.25323687039605_10.382986601633206,0.7006116754383943
776,121.10586014,21.1029999999999_4.992881564801941_-16.25823687039605_10.385986601633206,0.7005336155912654
777,121.106804725,21.122999999999898_5.002881564801941_-16.19723687039605_10.394986601633207,0.6998097886687367
778,121.10763119399999,20.8909999999999_4.7708815648019405_-16.47223687039605_10.440986601633206,0.699439545359517
779,122.933637044,20.9009999999999_4.78088156480194_-16.45323687039605_10.446986601633206,0.6991399844437307
780,122.934575201,20.9029999999999_4.77588156480194_-16.434236870396052_10.473986601633205,0.6981453401781641
781,123.06484881499999,20.889999999999898_4.7548815648019405_-16.443236870396053_10.482986601633206,0.69786927927701
782,123.21876194699999,20.879999999999896_4.739881564801941_-16.441236870396054_10.497986601633206,0.697321955757204
783,123.21994461,20.898999999999894_4.756881564801941_-16.384236870396055_10.509986601633207,0.6965273644983879
784,123.220845302,20.877999999999894_4.735881564801941_-16.235236870396054_10.614986601633207,0.6916892315258816
785,123.456567665,20.725999999999893_4.584881564801941_-16.344236870396056_10.636986601633208,0.6909910756866353
786,123.457343072,20.588999999999892_4.386881564801941_-16.235236870396054_10.736986601633207,0.6858332813159103
787,123.45870542499999,20.603999999999893_4.398881564801941_-16.204236870396056_10.748986601633208,0.6852630997130855
788,123.459397653,20.589999999999893_4.382881564801941_-16.218236870396055_10.758986601633207,0.6849975499149779
789,123.460406076,20.582999999999892_4.3718815648019405_-16.206236870396054_10.778986601633207,0.6842135916100529
790,123.637032284,20.490999999999893_4.24388156480194_-16.030236870396056_10.861986601633207,0.6791721488011907
791,123.753311954,20.494999999999894_4.24888156480194_-16.022236870396057_10.862986601633207,0.6790888316688519
792,123.910550116,20.515999999999895_4.26888156480194_-15.963236870396058_10.873986601633206,0.678301983260581
793,124.385347203,20.531999999999893_4.2838815648019395_-15.922236870396057_10.895986601633206,0.6773295158260318
794,124.534619222,20.530999999999892_4.27988156480194_-15.901236870396056_10.907986601633207,0.6767383362587565
795,124.698162301,20.540999999999894_4.28888156480194_-15.867236870396056_10.911986601633206,0.6763408056194364
796,124.837424814,20.549999999999894_4.29388156480194_-15.817236870396055_10.934986601633206,0.6751911649306952
797,129.098247993,20.559999999999896_4.30188156480194_-15.768236870396056_10.949986601633206,0.6743030057025069
798,129.243539653,20.564999999999895_4.29988156480194_-15.738236870396056_10.965986601633206,0.6735447964892627
799,129.24456485,20.558999999999894_4.29188156480194_-15.738236870396056_10.971986601633207,0.6733149884570944
800,129.245415363,20.759999999999895_4.49288156480194_-15.176236870396057_11.301986601633207,0.6591064812393714
801,129.40801493,20.762999999999895_4.49188156480194_-15.161236870396056_11.314986601633207,0.6585843444179768
802,130.71148915999999,20.543999999999894_4.17888156480194_-15.382236870396056_11.362986601633207,0.6576286450699445
803,130.712500509,20.542999999999893_4.17788156480194_-15.380236870396056_11.363986601633206,0.6575687775625892
804,131.71896635299998,20.548999999999893_4.1828815648019395_-15.364236870396056_11.372986601633206,0.6571784911813217
805,131.719966226,20.542999999999893_4.17888156480194_-15.370236870396056_11.373986601633206,0.6571609266954959
806,132.044147294,20.54199999999989_4.17788156480194_-15.366236870396056_11.379986601633206,0.6569292426777167
807,132.149163729,20.54399999999989_4.17888156480194_-15.359236870396057_11.379986601633206,0.656871866797458
808,132.150195132,20.54699999999989_4.17988156480194_-15.348236870396057_11.388986601633206,0.6565098114301708
809,132.151097757,20.585999999999892_4.22188156480194_-15.250236870396057_11.427986601633206,0.6546251237787173
810,135.226347437,20.580999999999893_4.21488156480194_-15.255236870396057_11.428986601633206,0.6546059157118063
811,135.227401587,20.580999999999893_4.21488156480194_-15.254236870396058_11.429986601633205,0.654565210528041
812,135.228417789,20.593999999999895_4.22988156480194_-15.226236870396058_11.437986601633204,0.6541377862477997
813,135.229293103,20.603999999999896_4.23488156480194_-15.032236870396057_11.464986601633203,0.6513452010163057
814,135.230176371,20.816999999999897_4.44788156480194_-14.604236870396056_11.463986601633204,0.6487286604585396
815,135.230701748,20.799999999999898_4.42988156480194_-14.618236870396055_11.480986601633203,0.6482119084455656
816,135.231373279,20.7839999999999_4.41088156480194_-14.628236870396055_11.498986601633204,0.6476324989136457
817,136.04778176,20.7789999999999_4.40288156480194_-14.568236870396055_11.491986601633204,0.647162014063838
818,136.049092454,20.7749999999999_4.39688156480194_-14.566236870396054_11.495986601633204,0.646984409009623
819,136.050049968,20.750999999999898_4.35988156480194_-14.577236870396053_11.530986601633204,0.6458326873651565
820,136.051191706,20.711999999999897_4.32088156480194_-14.473236870396054_11.623986601633204,0.6415761029089675
821,136.193209654,20.712999999999898_4.316881564801941_-14.437236870396054_11.651986601633205,0.6403621657474872
822,136.194194786,20.3099999999999_3.912881564801941_-15.029236870396055_11.745986601633204,0.6402929386536823
